tweet,hatespeech
"O capitalismo realmente não perdoa nada. É a única salvação além da ideologia sanguinária do comunismo. Hipocrisia, _ https://t.co/WZx4PkBH61",0
O CARA É FO-DA!! Nem tomou posse e já criou muito mais empregos que Obama sequer sonhou! https://t.co/KIC75CXNJr,0
"O cara muda de turma de manhã, e à tarde já vira relator da Lava Jato. Tem treta não, imagina... https://t.co/3XnjgagaJ9",0
O cara promove e celebra o ASSASSINATO DE BEBÊS INDEFESOS NO VENTRE DA MÃE.Não existe grau maior de podridão.SE _ https://t.co/OSy9Bwcj6L,0
"O cara tá num carro ROUBADO, ao ser parado, sai ATIRANDO contra PM e tem consigo armas e GRANADA! Mas é SUSPEITO (! _ https://t.co/H2cJWz2oQn",0
"O CDS a plantar moralismo na vida política portuguesa. Depois das demissões irrevogáveis, as demissões fora de prazo. Aprende Centeno.",0
O CDS avisou Centeno das 'consequências penais' de mentir ao Parlamento. Mas está algum ex-deputado do CDS preso?!...,1
O cerco está se fechando pro Obama#ObamaInJail https://t.co/eO4MtYylzy,0
O cerco se fechando. https://t.co/3ASl9RGinT,0
"O ciclo do retardo: a pessoa posta essa merda, é zuada, não aguenta e protege a conta https://t.co/sc4Uxs4gZZ",1
O #ColégioDomPedroII chegou ao fim do poço.Vejam o cartaz colocado na unidade do centro no RJ. _ https://t.co/MJIuXGcT92,0
1. O @cqc criticava o governo2. @Srta_Iozzi e @erikgo entram no CQC3. CQC acaba4. Ambos hj defendem o PTCrític _ https://t.co/OV3HWV9x39,0
@OdeCarvalho prefiro ser magra feia a ser gorda bonita. Mesmo se as gordas se arrumarem ñ adianta pela falta d elegancia do porte físico,1
"Odeia o Bolsonaro?Então diz ai dos projeto dele que você discorda e porquê. Vamos ver sua inteligencia, nível de i _ https://t.co/RlqDhg5Q3S",0
-Odeio feministas só falam merda-Vamos fazer o q?-Perfis falsos zoando coisas q nunca disseramkkk-KKKKMitou,1
odeio gente que fala que so pq a iggy eh branca ela n pode cantar rap mano QUE,1
Odeio mulher burra,1
Odeio sapatão por issoNão desapega de ex nunka,1
"O desejo do homem é pela mulher, mas o desejo da mulher é pelo desejo do homem. Ou mais... #MulherDeVerdade",0
"O dia 17 de Dezembro foi dedicado, na íntegra, a mais uma autêntica maratona de reuniões na sede do PNR, em Lisboa. https://t.co/cJeVuUH8PK",0
o dia é das bruxas mas a noite é dos solteiros,0
"O dia que todos os muçulmanos morrer,certeza que o inferno vai sobrecarregar.",1
o diminutivo INHO não acompanha a trajetória de um HOMEM DE VERDADE.,0
O discurso de ódio vale contra quem é de Direita/Evangélico pra lacrar https://t.co/YFoSmKhZpJ,1
"o discurso do socialismo pode até ser bonito, mas só no capitalismo que tem comida, iphone, viagem pro exterior e etc",0
"O Dono desse twitter é autista, só pode kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk https://t.co/QGoqrnYMR4",1
O ECA fechou os olhos para seu próprio estatuto que afirma que sexualidade só poder ser ensinada às crianças após _ https://t.co/sc7Tfqt6Kb,0
"o eduardo bolsonaro nao cuspiu no jean, isso é tudo truque de vídeo seus manipulados",0
O Eduardo Lourenço é um daqueles pensadores que parece ter descoberto tarde o unicórnio de conciliar Deus com... https://t.co/plc4Y6mQB0,1
O engraçado - err correção: estúpido - é gastar todo esse tempo falando mal do feminismo e das pautas que ele considera 'imaginárias'.,1
"O ESQUERDOPATA imbecil GOSTA do COMUNISMO mas não QUER morar em CUBA, CORÉIA DO NORTE ou ANGOLA ou seja países COMU _ https://t.co/mtXyW9owC7",1
O estado da Justiça em Portugalhttps://t.co/oR31YZyYhQ#PNR #RenovarPortugal,0
O estranho caso da TSUhttps://t.co/tmh1XPS9Fv#Portugal #RenovarPortugal #PNR,0
"O Facebook caiu justo agora que eu ia compartilhar aquela imagem pra doar 0,056442 centavos pra um coral de crianças mudas sem cabelo",1
O FACEBOOK CAIU VAMO VOLTAR PRO ORKUT GALERAAA,0
O Facebook usou o hijab para homenagear as mulheres no #DiaDaMulherO hijab é o maior símbolo de opressão islâmica _ https://t.co/SkHBYLsMLh,0
O falido @nytimes cria grande NOTÍCIA FALSA sobre a China dizendo  'Sr. Xi não falou com Sr. Trump desde Nov. 14.' _ https://t.co/iBHOBjRlSr,0
O falido @nytimes foi forçado se desculpar aos seus assinantes pela pobre cobertura feita na minha vitória nas elei _ https://t.co/VFZ4y8j3ap,0
O famoso 'não tenho argumentos' https://t.co/vuTYTuerRO,0
O fascismo da esquerda em dois prints @leandraleal https://t.co/G6n9BPPcwb,0
O FBI é totalmente incapaz de parar os 'infiltrados' na segurança nacional que permearam nosso governo por muito te _ https://t.co/DK69kTQXud,0
O feminismo do “faça acontecer”* e outras variantes do feminismo empresarial falharam para a esmagadora maioria... https://t.co/nifAweAInR,0
'o feminismo é importante demais para ficar nas mãos das feministas' - saiu na @folha em pleno 8 de março,0
'O feminismo não é capacho da esquerda'' VocÊ é um nazista'hahahahahaha  que retardado!!!!!  Refute o que eu fale _ https://t.co/oHA1P45vpx,0
o feminismo no Brasil é mero cooptador de mulheres para a militância esquerdista! Não defende mulheres é apenas um _ https://t.co/qSvyplfFcp,1
oficialmente a mulher mais burra do mundo,1
"O foco da resistência é aqui! Ainda gostamos de mulher, pinga, rock n roll e futebol ! Ainda gostamos de churrasco, carne sangrenta...",0
O FUTEBOL AINDA RESPIRA https://t.co/0z9iiuqky8,0
@ofuxico_oficial ESSA mulher pq quem transa com um cara como esse vadia de burra essa garota escrota nao tem nada .,1
"O gay assumido bem resolvido é bem mais @homemdeverdade do que frangas arrogantes, dissimulados que não enfrentam a própria cara no espelho!",0
O @gduvivier adora passar uma vergonha https://t.co/VL6Fv63JbD,0
O @gduvivier quer o fim da PM usando a mesma para a sua segurança.Nessas horas a 'fascista' vira heroína!,0
"O General Keith Kellog, o qual conheço há um bom tempo, tem grandes chances de ir pra NSA - como outros 3 também te _ https://t.co/tqs1YDByft",0
"O Henrique Raposo já terá dito que nada tem contra comunas ou fachos, pois até tem um amigo que é as duas coisas...",1
@OhFazFavor deixa lá que não é apenas no Algarve...,0
@OhFazFavor está assim tanto vento?!,0
"O hino da cerimónia de tomada de posse do Presidente que teve um reality show,foi cantado por uma miúda q esteve num reality show.Tudo dito",0
@ohmycavill menos mal! ainda há esperança pra você!,0
"Oi, amores... @dra_e @agdabritto @Tais_Renata @Coisasdelouco @joaohamu @RitaCassiaCosta @renatuuus Vcs num tem noção da correriaaaa Aff Xeru",0
O @ibelongjb merece parabéns por dar uma @Desesquerdizada no @Justiceiro_Sujo do @tommoskyfallsDa série ao vivo™_ https://t.co/py30uxfU7p,0
"Oieeee, amoresss! Tô mtooo emocionadaaaa! MINHA SOBRINHA LINDAAA NASCEUUU! Parabéns Kilma e Lipe. Mano, te amo! Bem vinda, Karol! #renovacao",0
'oi lembra de mim?' 'eu nao lembro nem o que eu comi ontem rsrs' 'voce me comeu ontem',0
@oiluiz já vou por aqui no torrent!Pearl Harbor tbm é ótimo e tem quase 3 horas,0
"@oiluiz não vi esse não, vou vencer meu preconceito com ele e ver hahahahaha",0
"@oiluiz sim, mas filme bom tem que ser longo",0
O imbecil realmente não sabe a diferença entre um casal que se ama e PORNOGRAFIA INCENTIVADA NA TV.Há 100 anos at _ https://t.co/PcsfCy8UWj,1
"o imbecil usa uma ironia e figura de linguagem para responder, mas não consegue refutar nada do que falei!!!! https://t.co/ah86XoYVJg",1
"'Oi, nós somos sapatão' KKKKKKKKKKKKKKKKKK",0
o intelectual é um tipo k chega às mesmas conclusões do povo mas com uns anos de atrasohttps://t.co/DMnpz8isTi,1
"Oi pessoal, aqui é a Marisa Lobo , preciso de sua ajuda para  assinar o meu canal no YouTube! Preciso de pelo... https://t.co/TXKbkjdbei",0
"Oi pessoal, aqui é a Marisa Lobo, preciso de sua ajuda, se inscreva no meu canal no YouTube! _ https://t.co/RnxdA0YDh9",0
O Irã foi ADVERTIDO formalmente por disparar um míssel de guerra. Deveriam agradecer pelo ridículo acordo que os EUA fez com eles!,1
O Iran está brincando com fogo - eles não agradecem pelo quão 'legal' presidente Obama foi com eles. Porque eu não serei!,0
"O Iran está dominando cada vez mais o Iraque após os EUA ter desperdiçado três trilhões de dólares lá. Obviamente, há muito tempo atrás!",0
"O Iran estava nos seus últimos suspiros, pronto prum colapso quando os EUA veio com um salva-vidas na forma de acordo c/ Iran: $150 bilhões",0
"Oi, vc é sapatão, só n sabe ainda.. mas é",1
O @jairbolsonaro nem assumiu e já causa esse choro todo na pelegada em pleno começo de 2017. Imagine como será ano _ https://t.co/3qjpcW4GtH,0
O @jeanwyllys_real é tão lixo que está acusando o @jairbolsonaro de ser o mandante da exposição da filha da Maria do Rosário,1
O Jorge Jesus acusou mesmo o regresso do Kelvin ao Porto,0
"O Jorge Monforte é bué burra ya, vai dizer que quer ter filhos com a mimada da Bia à mulher que é pediu para abortar? Ahahahaha burro",0
"O jornalismo é um poder censório, manipulador, tendencioso e tantas vezes mentiroso. Afinal em que mundo vive a _ https://t.co/nTh0VR1qlE",1
"O @JornalOGlobo ainda tem fé que vai funcionar! Acho que se colocar tb umas pombinhas brancas, aí os bandidos des _ https://t.co/ee8X1lbS0H",0
O @JornalOGlobo consegue dizer na mesma matéria que o cara entrou armado para roubar e ainda assim chamá-lo de 'SUS _ https://t.co/nHsOZvDXvg,0
O José Manuel Coelho em vez de pedir asilo político ao 'principado' da Pontinha devia era pedir à vila de Cascais. Com o Salgado resultou...,0
O juiz abre nosso país para possíveis terroristas e outros que não tem como objetivo nossos melhores interesses. Os _ https://t.co/tL74UdFmnb,0
@ok__diego acordei sapatão hj,1
"@okiamxico @Refugees @Refugiados_Pt Sim, num país, à data, já cheio de muçulmanos. Hoje está bem pior!",1
"Olá, Gatas (e gato hahaha) @jujuba_lima  @aninha_ebc @tais_renata @Quase_Gay @agdabritto @CHRISMORANGUETE @zoooiul @dra_E @marlenebicalho",0
Olga Benario é a vagabunda comunista  que o safado do Getúlio Vargas entregou pro seu amigo Adolf...,1
OLGA BENARIOVai toma no cu https://t.co/ux61TtGZLh,1
"Olha a canalhice na chamada! Como se a 'culpa' fosse da lei, e não dos criminosos! https://t.co/9XX51a28Tg",0
Olha a cara do @jairbolsonaro de qm tá ligando para o que esses cus sujos estão fazendo https://t.co/QTGF3jtLfv,1
Olha ae a oportunidade q vc queria: ganhar o respeito do 'tico'. Imperdível! https://t.co/AkKrQsEo72,0
Olha a explosãooo qdo a Portugal chegar o Islão https://t.co/nrVDE1TI8a,1
"Olha aí, o DEP Ex.BBB  pressionando  a procuradoria para prejudicar o prefeito de Ariquemes, _ https://t.co/3Th6Y7SS1D",0
olha aí! O que sempre digo:- repete o mesmo chavão que a militância manda.- xinga o oponete- não refuta nada do _ https://t.co/o9JLhALq1x,0
Olha a lógica... kkkkkkkkkkk.. e quem nao quer ser obrigada a ser feminista? virou feminista obrigada...kkkk https://t.co/X3U8TYfbYc,1
olha a vagabunda mostrando sua cara https://t.co/DpPnUWe2Nt,1
"Olha bem mulher, eu vou te ser sincero, quero te ver de branco, quero te ver no altar",0
Olha isso aqui @policiafederal ela apagou mas eu printei https://t.co/tUIuFGLlty,0
Olhando a bunda da Ellen Roche https://t.co/LGZYkikSeP,1
olha o Bruno mesmo sem jogar está mostrando que é o melhor goleiro em pegar penalidades máximas,0
Olha o NÍVEL do noticiário de um dos maiores jornais do país!!! É sério que tem gente que PAGA pra ler isso??? https://t.co/7tqxQ81EY6,1
Olha o processinho na pistoleira https://t.co/xBgiow0dcj,1
olha o q sempre falo:Intolerância religiosa: termo usado pela Esquerda p/diluir pela religião cristã as atrocidade _ https://t.co/LDoX8wDZbf,0
Olha primeiro pros peitos das mulheres.,1
Olhem só o MEDO que a mídia está do @jairbolsonaro ser presidente https://t.co/cN6qv9C3fc,0
"O Lula falou que o melhor que a Marisa fez foi ficar submissa a ele e não dar palpite. A platéia, repleta de femini _ https://t.co/25zXrS30ef",0
O Lula me bloqueou no twitterAlguém deve ter lido pra ele minhas piadas...,0
o lula nunca acertou a nota azul do guitar hero,1
O mail das reservas é reservas.parc@gmail.com,0
"O maior prazer de uma mulher inteligente, é fazer-se de burra perante um burro que se faz de inteligente",1
"O Mal do PSG foi jogar de Branco, Barcelona lhes confundiu com Real Madrid",0
@OMarceloWilson Marlon Brando né... Mas o segundo tbm é muito foda!,0
Omã segue um ramo do Islão diferente do resto do Médio Oriente.,0
"O melhor de Angola, é o Angolano e não há dúvidas!!",0
O meu dia ganhou ao vosso.Por capote https://t.co/Sscy8CZ9ot,0
O meu trabalho sobre Refugiados resume-se à Lady Gaga! Faz sentido? Não!,0
"o meu verniz branco é mesmo feio, parece corretor",0
o ministério da cultura nao servia pra nada mesmobando de vagabundo fazendo merda num palco e ganhando pra isso,1
O movimento levar a hashtag #RacharLenhaPreta a trend do Twitter começou hoje no Porto https://t.co/rPEUu5b01L,0
O movimento 'Vai ter gorda na praia sim' parece que funcionou. https://t.co/kmwq2k20e6,1
O mundo das sapatao é mais ligado do que eu imaginava,0
"O Murilo  deixou as prova em branco, vou bater nele",0
Onde classificam é o menos. Desta vez tendo a concordar com @fcancio (mas não se habitue). Trata-se de devassa grat _ https://t.co/aTl25RkD2a,0
onde estão as FEMINISTAS ??? https://t.co/xEVjoZie3h,0
O nível destas três 'senhoras' que exigem o respeito de #Trump...@MileyCyrus @Madonna @ladygaga https://t.co/DHVU09C9rU,0
"@ONomedoVentto @PSOLOficial Claro, a maior crise econômica dos últimos 20 ano se resolve em 6 meses... vc é perfil de comédia, né?",0
O nosso regresso está mesmo prometido @18Jotta https://t.co/CFw1Uvu0LF,0
Ontem batemos o recorde de utilização da palavra 'nabo' na TV Portuguesa.Não acreditam? https://t.co/MGGG26aPJi#OverdoseDeTourette,0
"Ontem, com representantes da #FLECFAC: o dirigente #CarlosPuna (ao meio).O #PNR apoia a causa dos cabindas, traído _ https://t.co/6AFTtXT0kB",0
"Ontem eu me lembrei q a mttttt tmp atras ,acho q uns 7 anos eu tive uma professora sapatao ,descobrir q hj ela possui o nome de allan",1
ontem foi perfeito só não entendi esse monte de estado legalizando a maconhaquerem um país dominado por zumbis na larica por cérebro?,1
"Ontem fui ver o Benfica. Foi uma grande noite, até ao momento em que tentei entrar em casa e a minha mulher decidiu imitar o Ederson...",1
"Ontem, Gabriela Moura, uma de nossas integrantes, esteve na agência P3K Comunicação para ministrar uma palestra... https://t.co/JYUHFOOc3I",0
"Ontem, no intervalo para almoço de mais uma excelente reunião do Conselho Nacional. Ambiente de alegria e ânimo. _ https://t.co/7Au5aNJJ7o",0
O NYT agora é médico. E tá se roendo com sua insignificância cada vez maior https://t.co/CRkeOXV7jN,1
"O @nytimes falido escreve total ficção sobre mim. Cobriram tudo errado por 2 anos, e agora estão inventando fontes _ https://t.co/tUx5x5KdG2",0
"O Obamacare continua falhando. A Humana sairá em 2018. Iremos revogar, substituir e recuperar planos de saúde para _ https://t.co/YQzU6btFDs",0
O Ocidente suicida-se. Os governantes são os primeiros culpados.Portugal não é excepção. https://t.co/ARSJeiorPe,0
O 2o fim do Nirvana https://t.co/866rfyO0Hc,0
O orçaminto do “NIM” https://t.co/kB9nAb8BBJ#OE2017 #RenovarPortugal,0
O orgulho hetero é tão válido quanto o orgulho homo. Se um pode ter orgulho por que o outro não? #orgulhohetero,0
"Opa, 'certíssimo'! Vida humana não vale nada aqui mesmo, não é? Que belo exemplo! Mas ai de você se quebrar um ov _ https://t.co/vXYFL0zecD",1
@OPauloAlmeida Bilhetes disponíveis aqui:https://t.co/NeiqhncuJp,0
"@OPauloAlmeida E a juntar a isso, nem se assustava com fogo de artificio",0
O Pensamento masculino. Sem rodeios! Bem vindo você homem. Você mulher. #revelações Aguarde!,0
o pior cego é aquele que não pode escutar,0
"O pior cego é aquele que não quer enxergar, tenho ranço de mulher burra !",1
o pior de tudo que é uma MULHER defendendo um filho da puta que assume ser abusivo E ELA DEFENDE O CARAMIGA PARA VC TA SENDO BURRA,1
O plano de recapitalização da CGD vai custar seis mil milhões de euros https://t.co/doG8riVuMG,0
o PMDB que sempre esteve ao lado da democracia,0
"O #PNR, ao contrário do desinteresse dos demais partidos e dos órgãos de soberania, apoia a justa luta dos cabindas.https://t.co/zwF4xKVKEe",0
O #PNR apresenta-se pela primeira vez em #SantaMariaFeira em autárquicas.Força #AnselmoOliveira@Lusa_noticias _ https://t.co/6Ot13kpoXX,0
O PNR congratula-se com a redução da TSU ! Não colocamos os interesses do partido à frente dos interesses nacionais.https://t.co/TLwpdj7yDy,0
O PNR e o Dia de Portugalhttps://t.co/w6Kf1KGo4M#RenovarPortugal #PNR #Portugal https://t.co/VxGV1feTrq,0
"O #PNR não cala ante o marxismo-cultural, a censura dos 'tolerantes' e a hipocrisia do 'faz-de-conta' (que nada se _ https://t.co/XLvvuy2PiG",0
"O #PNR solidariza-se com a dor da família enlutada, pela morte de mais um Agente ao serviço da nossa Nação. #GNR _ https://t.co/L4woxi9etD",0
"O politicamente correto é algo completamente doentio, cogita até homem menstruar. https://t.co/OiUg6vHh4c",1
O politicamente correto tá fudendo com tudo,1
O porteiro é @homemdeverdade! RT @_latinlover_ Massagear o EGO de uma mulher não é elogiar sua bunda e seus peitos. Isso o porteiro faz,0
